user_id,user_bio,tokens,state,region,ls_tokens,new_tokens,cluster,genre
391606225.0,"Derrick Edmondson & theVINYL is one of the hottest,  & versatile bands to hit the L.A. scene! Primarily focusing on corporate & wedding events...",derrick edmondson thevinyl hottest versatile band hit scene primarily focus corporate wed events,CA,West,"['derrick', 'edmondson', 'thevinyl', 'hottest', 'versatile', 'band', 'scene', 'primarily', 'focus', 'corporate', 'wed', 'events']",derrick edmondson thevinyl hottest versatile band scene primarily focus corporate wed events,3,latino
3045558615.0,"📸🎥French Native I Love Art… Cum get a taste 🤤6’3 ..Entrepreneur Life style Loyalty makes you family , blood makes you related #BlackMagic 🤣 WILD 😜#VIRGO",french native love art cum taste entrepreneur life style loyalty make family blood make relate wild,GA,South,"['french', 'native', 'love', 'art', 'cum', 'taste', 'entrepreneur', 'life', 'style', 'loyalty', 'make', 'family', 'blood', 'make', 'relate', 'wild']",french native love art cum taste entrepreneur life style loyalty make family blood make relate wild,14,latino
7.07e+17,video production and lead guitar at http://OTBdiscs.com,video production lead guitar,CA,West,"['video', 'production', 'lead', 'guitar']",video production lead guitar,9,happy
197886165.0,I am married and enjoy everyday to the fullest. I work for Eagle Mailing in Salem OR. I can help you with any printing or mailing jobs 503-917-9171 text/call me,marry enjoy everyday fullest work eagle mail salem help print mail job text,OR,West,"['marry', 'enjoy', 'everyday', 'fullest', 'work', 'eagle', 'mail', 'salem', 'help', 'mail', 'text']",marry enjoy everyday fullest work eagle mail salem help mail text,18,country
1.01e+18,"AAU Travel Club based out of Turlock CA. Directed fully by volunteers, coached by volunteers, with nothing but hopes of the best for KIDS.",aau travel club base turlock direct fully volunteer coach volunteer hop best kid,CA,West,"['aau', 'travel', 'club', 'base', 'turlock', 'direct', 'fully', 'volunteer', 'coach', 'volunteer', 'hop', 'best', 'kid']",aau travel club base turlock direct fully volunteer coach volunteer hop best kid,1,chill
911515788.0,The roof is not my son... But i will raise it. ♋️,roof son raise,IN,Midwest,"['roof', 'son', 'raise']",roof son raise,10,gospel
2667125713.0,"Field Organizer; Teamster,
Organizing, Public Health,  Occupational Health/Safety, Negotiations/Conflict Resolution. Tweets are my own. Non-Profits need Unions",field organizer teamster organize public health occupational health safety negotiations conflict resolution tweet non profit need unions,CA,West,"['field', 'organizer', 'teamster', 'organize', 'public', 'health', 'occupational', 'health', 'safety', 'negotiations', 'conflict', 'resolution', 'tweet', 'profit', 'unions']",field organizer teamster organize public health occupational health safety negotiations conflict resolution tweet profit unions,4,happy
7.23e+17,CSUSM 🎓🐾💙 🇸🇻,csusm,CA,West,['csusm'],csusm,0,punkrock
2257612480.0,fashion institute🧸nyc 🦋 she/her✨🌿🐇,fashion institute nyc,NY,Northeast,"['fashion', 'institute', 'nyc']",fashion institute nyc,1,chill
145514707.0,"Chicane alt artist 💙 indie, R&B and jazz singer, instrumentalist and songwriter in Los Angeles. Single Nothing's Easy out now🌼",chicane alt artist indie jazz singer instrumentalist songwriter los angeles single easy,CA,West,"['chicane', 'artist', 'indie', 'jazz', 'singer', 'instrumentalist', 'songwriter', 'single', 'easy']",chicane artist indie jazz singer instrumentalist songwriter single easy,36,rockabilly
307354440.0,"#RedWings, #RaiderNation , #Tigers, #Reds, gymrat, #GoBlue, Phoenix, beer snob, dog fan.  IG / Snapchat- thejimp19
#Heinz",gymrat phoenix beer snob dog fan snapchat thejimp,AZ,Southwest,"['gymrat', 'phoenix', 'beer', 'snob', 'dog', 'fan', 'snapchat', 'thejimp']",gymrat phoenix beer snob dog fan snapchat thejimp,3,latino
11058782.0,🖤🎶◢ ◤ 𝚌𝚊𝚗𝚌𝚎𝚛 ♋️ 𝚆𝚂𝚄 𝙰𝚕𝚞𝚖 🐾 #gocougs $laylayyyyyyy,𝚌𝚊𝚗𝚌𝚎𝚛 𝚆𝚂𝚄 𝙰𝚕𝚞𝚖 laylayyyyyyy,WA,West,"['𝚌𝚊𝚗𝚌𝚎𝚛', '𝚆𝚂𝚄', '𝙰𝚕𝚞𝚖', 'laylayyyyyyy']",𝚌𝚊𝚗𝚌𝚎𝚛 𝚆𝚂𝚄 𝙰𝚕𝚞𝚖 laylayyyyyyy,0,punkrock
527373575.0,Couldn't dunk when I was younger but could touch the rim,couldn dunk younger touch rim,AL,South,"['couldn', 'dunk', 'younger', 'touch', 'rim']",couldn dunk younger touch rim,16,anime
47774817.0,Your Favorite STONER| CANCER😜| ARTIST | I make Bath Bombs & BODY Scrubs. ♋️✨,favorite stoner cancer artist bath bomb body scrub,IL,Midwest,"['favorite', 'stoner', 'cancer', 'artist', 'bath', 'bomb', 'body', 'scrub']",favorite stoner cancer artist bath bomb body scrub,25,pop
1629358424.0,🇵🇭 header cred. to @/noisemakerbot,header cred noisemakerbot,WA,West,"['header', 'cred', 'noisemakerbot']",header cred noisemakerbot,0,punkrock
1.14e+18,YHE Producer from the 413 | serious inquires hit my Email: Classik22@gmail.com,yhe producer inquire hit email classik com,MA,Northeast,"['yhe', 'producer', 'classik']",yhe producer classik,7,edm
1.27e+18,"Instagram @Kameren._ Miami// Philadelphia Artist, Choreographer and Inspiring Model 🤘🏾",instagram miami philadelphia artist choreographer inspire model,GA,South,"['instagram', 'miami', 'philadelphia', 'artist', 'choreographer', 'inspire', 'model']",instagram miami philadelphia artist choreographer inspire model,6,rnb
367806311.0,F it // (Tooz-dee) She/her,tooz dee,CA,West,"['tooz', 'dee']",tooz dee,0,punkrock
64657994.0,"I rescue Animals and Plants. I love to Climb trees, Walk in the woods and walk in Nature Preserves Trails, Swim, I love to Garden & Planting,cleaning.🇺🇸🏳️‍🌈",rescue animals plant love climb tree walk woods walk nature preserve trail swim love garden plant clean,FL,South,"['rescue', 'animals', 'plant', 'love', 'climb', 'tree', 'walk', 'woods', 'walk', 'nature', 'preserve', 'trail', 'swim', 'love', 'garden', 'plant', 'clean']",rescue animals plant love climb tree walk woods walk nature preserve trail swim love garden plant clean,40,soul
34808046.0,Kentucky Creative • Designer • Style • IG - @FlyGuy_Rhy,kentucky creative designer style,KY,South,"['kentucky', 'creative', 'designer', 'style']",kentucky creative designer style,25,pop
2863862065.0,"Host of The Raw Take. Pro Wrestling fan, reviewer.",host raw pro wrestle fan reviewer,ND,Midwest,"['raw', 'pro', 'wrestle', 'fan', 'reviewer']",raw pro wrestle fan reviewer,35,party
1.46e+18,1st WoodenApeWife is | 30 ETH | Comes with a physical “Home” - 3 Acres of Land in Texas #NFT @opensea,woodenapewife eth come physical home acres land texas,TX,Southwest,"['woodenapewife', 'physical', 'home', 'acres', 'land', 'texas']",woodenapewife physical home acres land texas,52,reggae
7.78e+17,I hate goat cheese,hate goat cheese,CA,West,"['hate', 'goat', 'cheese']",hate goat cheese,15,comedy
1.44e+18,your female plug with that Oregon & California product 😈🔌💐 #lasvegas,female plug oregon california product,NV,West,"['female', 'oregon', 'california', 'product']",female oregon california product,31,romance
1.45e+18,IllaRachii of 2nd Generation SCREWED UP CLICK,illarachii generation screw click,TX,Southwest,"['illarachii', 'generation', 'screw', 'click']",illarachii generation screw click,33,newage
1.03e+18,"Jaebeom: gas, cash, or ass no one rides for free🌴 26 | @kpopkups",jaebeom gas cash ass rid free,CA,West,"['jaebeom', 'cash', 'ass', 'rid', 'free']",jaebeom cash ass rid free,21,gospel
4825539525.0,self-taught and here for the makeup. 🇵🇷🐸✨,self teach makeup,AZ,Southwest,"['self', 'teach', 'makeup']",self teach makeup,8,goth
1.36e+18,"dont go off of this, im struggling too.",dont struggle,CA,West,['struggle'],struggle,0,punkrock
465891182.0,overly-caffeinated standup comedian. // feat in. @secondcity @theonion @buzzfeed @humordarling // showrunner @itsaradradworld,overly caffeinated standup comedian feat showrunner,CA,West,"['overly', 'caffeinated', 'standup', 'comedian', 'feat', 'showrunner']",overly caffeinated standup comedian feat showrunner,18,country
7.03e+17,"BSW⚡Very Left⚡
DaBronx Streets
2DaCoastal Elite
#EndQualifiedImmunity 
#SocialJustice #BLM ally #neverforgetJan6
🇵🇷 🇺🇸 #RESIST

Fightin evil since Nixon adm",bsw leave dabronx streets dacoastal elite ally fightin evil nixon adm,CT,Northeast,"['bsw', 'leave', 'dabronx', 'streets', 'dacoastal', 'elite', 'ally', 'fightin', 'evil', 'nixon', 'adm']",bsw leave dabronx streets dacoastal elite ally fightin evil nixon adm,15,comedy
1.44e+18,19 Mexican nsfw 🔞⬆️ I wanna be content creator hit me up to be one (women),mexican nsfw wanna content creator hit women,CA,West,"['mexican', 'nsfw', 'wanna', 'content', 'creator', 'women']",mexican nsfw wanna content creator women,12,edm
427132782.0,25.| Not a Public Figure just Public | You're Not Alive If You're Not Living | Leo♌️ | IG: IamTyrisky Getting.Out.Our.Dreams |,public figure public alive live leo iamtyrisky get dream,CA,West,"['public', 'figure', 'public', 'alive', 'live', 'leo', 'iamtyrisky', 'get', 'dream']",public figure public alive live leo iamtyrisky get dream,43,groove
1.44e+18,I am playing an IRL RPG. currently creating our main play with me? I sell nudes Pan~sumothershit words mean little. Will argue with you.Will Win!Dad?nvm,play irl rpg currently create main play sell nudes pan sumothershit word mean little argue win dad nvm,TX,Southwest,"['play', 'irl', 'rpg', 'currently', 'create', 'play', 'nudes', 'pan', 'sumothershit', 'word', 'mean', 'argue', 'win', 'dad', 'nvm']",play irl rpg currently create play nudes pan sumothershit word mean argue win dad nvm,17,jrock
2915872561.0,no one would want a friend as ugly as i am,want friend ugly,TX,Southwest,"['want', 'friend', 'ugly']",want friend ugly,0,punkrock
47166640.0,Fashion. Visual. Model✨ IG: thenardgeai,fashion visual model thenardgea,GA,South,"['fashion', 'visual', 'model', 'thenardgea']",fashion visual model thenardgea,29,heavymetal
1.2e+18,Open Minded 💕 My Business Is My Business 💯 IG: theePiscesMermaidd 👻: KylieeKreamz #LLO🕊 #MUA,open mind business business kylieekreamz,VA,South,"['mind', 'business', 'business', 'kylieekreamz']",mind business business kylieekreamz,13,songwriter
625112140.0,black lives matter • he/him • photographer available for hire crowded mouth • graphouse • s4tb,black live matter photographer available hire crowd mouth graphouse stb,NV,West,"['black', 'live', 'matter', 'photographer', 'available', 'crowd', 'mouth', 'graphouse', 'stb']",black live matter photographer available crowd mouth graphouse stb,54,rockabilly
3038497646.0,A freedom loving model living in Texas,freedom love model live texas,TX,Southwest,"['freedom', 'love', 'model', 'live', 'texas']",freedom love model live texas,52,reggae
49516492.0,"chef who tells little jokes, host of food variety hour podcast @mouthholepod mother to a human child, Luna, grew up in Salt Lake City but it’s not a big deal",chef tell little joke host food variety hour podcast mother human child luna grow salt lake city big dea,CA,West,"['chef', 'joke', 'food', 'variety', 'hour', 'podcast', 'mother', 'human', 'child', 'luna', 'grow', 'salt', 'city', 'big', 'dea']",chef joke food variety hour podcast mother human child luna grow salt city big dea,29,heavymetal
1.1e+18,23 | DGO 🦂🇲🇽,dgo,AZ,Southwest,['dgo'],dgo,0,punkrock
129951801.0,@lightyrspod UAENA | PINK PANDA | ONCE | Lovelinus,uaena pink panda lovelinus,CA,West,"['uaena', 'pink', 'panda', 'lovelinus']",uaena pink panda lovelinus,0,punkrock
26376398.0,"He/Him. Technology, Video Games, Sci-fi. Moderate Politics. Keep extremists out of WI.",technology video game sci moderate politics extremists,WI,Midwest,"['technology', 'video', 'game', 'sci', 'moderate', 'politics', 'extremists']",technology video game sci moderate politics extremists,46,dancehall
15378305.0,Executive Producer @100Thieves // @Marvel & @Higround Fanboy // 💍 @_mandarapp // http://instagram.com/damianestrada,executive producer thieve fanboy mandarapp,CA,West,"['executive', 'producer', 'thieve', 'fanboy', 'mandarapp']",executive producer thieve fanboy mandarapp,19,edm
7.62e+17,BLM✊🏿 ✊🏽✊🏾..📜Poet 📸Photographer 👻:jasopolis 💰Cashapp: $bosschickj1 ♒️🪐Ima let you know now I’m a mfn weirdo...,blm poet photographer jasopolis cashapp bosschickj ima let know mfn weirdo,SC,South,"['blm', 'poet', 'photographer', 'jasopolis', 'cashapp', 'bosschickj', 'ima', 'let', 'mfn', 'weirdo']",blm poet photographer jasopolis cashapp bosschickj ima let mfn weirdo,41,funk
1.42e+18,"P1 on the Ben Maller Show on FSR, delivery driver for Royal Crest Dairy, Sales Rep for Royal Supply Company and 5-Star driver for Lyft and Uber.",ben maller fsr delivery driver royal crest dairy sales rep royal supply company star driver lyft uber,IL,Midwest,"['maller', 'fsr', 'delivery', 'royal', 'crest', 'dairy', 'sales', 'rep', 'royal', 'supply', 'company', 'star', 'lyft', 'uber']",maller fsr delivery royal crest dairy sales rep royal supply company star lyft uber,21,gospel
2960418172.0,#LONGLIVECHICAGO WELCOME TO RADIO 111.1 FM THE REVOLUTION RADIO STATION. CREATE YOUR OWN RADIO STATION #LONGLIVETHEREVOLUTION #THENEWREVOLUTION✊✊✊🇺🇸🇲🇽 #TIME,welcome radio revolution radio station create radio station,IL,Midwest,"['welcome', 'radio', 'revolution', 'radio', 'station', 'create', 'radio', 'station']",welcome radio revolution radio station create radio station,7,edm
130868269.0,"- real name Ameer MćBeth

- Age: 27

regular guy that likes anime gaming, wrestling and other things.",real ameer mćbeth age regular guy like anime game wrestle things,NY,Northeast,"['real', 'ameer', 'mćbeth', 'regular', 'guy', 'like', 'anime', 'game', 'wrestle', 'things']",real ameer mćbeth regular guy like anime game wrestle things,30,pop
2844280498.0,"Only God can judge me so I’m gone, either love me or leave me alone",god judge go love leave,NY,Northeast,"['god', 'judge', 'go', 'love', 'leave']",god judge go love leave,53,anime
140288349.0,"Played some pro soccer in France, moved back to Ohio-LA and enjoying life one day at a time, no matter what it brings. Joga Bonito! 🇸🇱🇺🇲🇨🇩 RetroMinnesota",play pro soccer france move ohio enjoy life day time matter bring joga bonito retrominnesota,CA,West,"['play', 'pro', 'soccer', 'france', 'move', 'ohio', 'enjoy', 'life', 'time', 'matter', 'bring', 'joga', 'bonito', 'retrominnesota']",play pro soccer france move ohio enjoy life time matter bring joga bonito retrominnesota,54,rockabilly
76690481.0,"solid as a rock.
sagittarius.
The DMV
$philliegoinez",solid rock sagittarius dmv philliegoinez,CA,West,"['solid', 'rock', 'sagittarius', 'dmv', 'philliegoinez']",solid rock sagittarius dmv philliegoinez,37,punkrock
7.15e+17,"god, it’s brutal out here",god brutal,WA,West,"['god', 'brutal']",god brutal,46,dancehall
155987689.0,"M.S. Kinesiology, B.S. Kinesiology",kinesiology kinesiology,TX,Southwest,"['kinesiology', 'kinesiology']",kinesiology kinesiology,0,punkrock
26643186.0,GO JEFF GORDON!!!!,jeff gordon,AZ,Southwest,['gordon'],gordon,0,punkrock
1.07e+18,Nurse Assistant/CNA. We are the Asteroid. I will be a Hummingbird. Kinship with all Life. As we understood Him. Previously on LOST. Hope is Everything. Music.,nurse assistant cna asteroid hummingbird kinship life understand previously lose hope music,CA,West,"['nurse', 'assistant', 'cna', 'asteroid', 'hummingbird', 'kinship', 'life', 'understand', 'previously', 'lose', 'hope', 'music']",nurse assistant cna asteroid hummingbird kinship life understand previously lose hope music,39,altrock
2521171.0,"vibrant pixelated penguin. NFT artist. co-founder @spelunkin and ceo of @pinguhaushq (she/her/any), ex #dogecoin philantropist DH4u6rhpPXCp8Fur4RowjRuyT4NPvQ",vibrant pixelated penguin nft artist founder ceo philantropist,CA,West,"['vibrant', 'pixelated', 'penguin', 'nft', 'artist', 'founder', 'ceo', 'philantropist']",vibrant pixelated penguin nft artist founder ceo philantropist,41,funk
4098539985.0,"The official Twitter account for the Chicago based punk band, Toxic Rocket.",official twitter account chicago base punk band toxic rocket,IL,Midwest,"['official', 'twitter', 'account', 'chicago', 'base', 'punk', 'band', 'toxic', 'rocket']",official twitter account chicago base punk band toxic rocket,20,disco
1.01e+18,"@karahannibal, 352-226-0353; 2001 SE Maywal Pl, Port St Lucie, FL 34952",maywal port lucie,FL,South,"['maywal', 'port', 'lucie']",maywal port lucie,0,punkrock
157773508.0,go broncos,broncos,CA,West,['broncos'],broncos,15,comedy
480031857.0,NC➡️FL. @AppState alum. Gibby on @1010XL. Host: River City Hardball podcast | JOI Football Friday Night.,alum gibby host river city hardball podcast joi football friday night,FL,South,"['gibby', 'river', 'city', 'hardball', 'podcast', 'joi', 'football', 'friday', 'night']",gibby river city hardball podcast joi football friday night,34,afrobeat
2544902594.0,sc: xoisabelmariee,xoisabelmariee,CA,West,['xoisabelmariee'],xoisabelmariee,0,punkrock
17903594.0,VP of Global Brand Partnerships & Sync @WarnerRecords. LA Native with a NY Soul! SAMO all day. Sneakers/Music/Sports IG: @SamoRob Tweets = My Own POV #FOE,global brand partnerships sync native soul samo day sneakers music sport tweet pov,CA,West,"['global', 'brand', 'partnerships', 'sync', 'native', 'soul', 'samo', 'sneakers', 'music', 'sport', 'tweet', 'pov']",global brand partnerships sync native soul samo sneakers music sport tweet pov,13,songwriter
456077330.0,let's get married,marry,CA,West,['marry'],marry,38,jazz
557444288.0,"🤘🏾#3kOOL,Goofy AF&Down 2 🌍..2 kiddos💙💜 #JETlife™🛩⛽️ ""niggaz bleed like me"" #ssg #GoSpursGo #TeamKTW #Team9inch #PatriotsNation CashApp: $DeyCallMeHoop",kool goofy kiddos niggaz bleed like cashapp deycallmehoop,IL,Midwest,"['kool', 'goofy', 'kiddos', 'niggaz', 'bleed', 'like', 'cashapp', 'deycallmehoop']",kool goofy kiddos niggaz bleed like cashapp deycallmehoop,17,jrock
2767987923.0,General and Preventive Cardiologist @ Providence Heart Clinic North Coast Oregon,general preventive cardiologist providence heart clinic north coast orego,OR,West,"['general', 'preventive', 'cardiologist', 'heart', 'clinic', 'north', 'coast', 'orego']",general preventive cardiologist heart clinic north coast orego,47,heavymetal
2815457940.0,"I love this country more than life itself,  that being said...I would fight to the death against those democrat commies that have made our lives a living Hell!!",love country life say fight death democrat commies live live hell,AZ,Southwest,"['love', 'country', 'life', 'fight', 'death', 'democrat', 'commies', 'live', 'live', 'hell']",love country life fight death democrat commies live live hell,26,honkytonk
1.47e+18,The Real Desjuan Zaire All Other Accounts Are Fake !!!! Aries Gang ♈️🤟🏽 // SNAP👻: Zaire.ThaGod // BIGO ID: DesjuanZaire,real desjuan zaire account fake aries gang snap zaire thagod bigo desjuanzaire,GA,South,"['real', 'desjuan', 'zaire', 'account', 'fake', 'aries', 'gang', 'snap', 'zaire', 'thagod', 'bigo', 'desjuanzaire']",real desjuan zaire account fake aries gang snap zaire thagod bigo desjuanzaire,6,rnb
4051960287.0,"352-226-0353, 2001 SE Maywal Pl in Port St Lucie FL 34952, @karahannibal",maywal port lucie,FL,South,"['maywal', 'port', 'lucie']",maywal port lucie,0,punkrock
1.29e+18,Dedicated in touch with reality and hardcore gaming,dedicate touch reality hardcore game,MI,Midwest,"['touch', 'reality', 'hardcore', 'game']",touch reality hardcore game,27,newage
1.4e+18,southside raised me. #RaiderNation #DaBears BGR #Dirtywater #ChangetheGame #Bullsnation #Dubnation #AmericanLeagueSupremacist there’s gonna be typos okay ?,southside raise bgr gonna typos okay,FL,South,"['southside', 'raise', 'bgr', 'gonna']",southside raise bgr gonna,10,gospel
1.44e+18,I can’t shut the fuck up. Hot Topic adult. I must always be productive or everyone will be mad at me.,shut fuck hot topic adult productive mad,NV,West,"['shut', 'fuck', 'hot', 'topic', 'adult', 'productive', 'mad']",shut fuck hot topic adult productive mad,8,goth
319932465.0,29. So Cal. Car nut. Aspiring racer. Motorsports freak. Truck driver.,cal car nut aspire racer motorsports freak truck driver,CA,West,"['cal', 'aspire', 'racer', 'motorsports', 'freak', 'truck']",cal aspire racer motorsports freak truck,24,jazz
250205467.0,••restmyloves🕊••♑️,restmyloves,LA,South,['restmyloves'],restmyloves,0,punkrock
48210442.0,"cuéntame un chiste, el/ellos/la/ellas",cuéntame chiste ellos ellas,AZ,Southwest,"['cuéntame', 'chiste', 'ellos', 'ellas']",cuéntame chiste ellos ellas,0,punkrock
9.33e+17,hated cops before it was cool,hat cop coo,UT,West,"['hat', 'cop', 'coo']",hat cop coo,0,punkrock
94429523.0,Seattle's very good boy. 18+ please.,seattle good boy,WA,West,"['seattle', 'good', 'boy']",seattle good boy,26,honkytonk
4713617676.0,"51 years young. BLM. Opinionated
CEO http://www.belladesignus.com 
CEO http://www.hillfreightlogistics.com",years young blm opinionated ceo ceo,GA,South,"['young', 'blm', 'opinionated', 'ceo', 'ceo']",young blm opinionated ceo ceo,43,groove
1.32e+18,Cashapp : $ReneTrejo8,cashapp renetrejo,CA,West,"['cashapp', 'renetrejo']",cashapp renetrejo,17,jrock
2665185181.0,🤜 Come catch these hands in DBFZ 🤛 ⓑlacklistLA Runner 🏃‍♂️ CSUDH ‘22 🎓,come catch hand dbfz lacklistla runner csudh,CA,West,"['catch', 'hand', 'dbfz', 'lacklistla', 'runner', 'csudh']",catch hand dbfz lacklistla runner csudh,37,punkrock
22932788.0,Official WSDOT account for Pierce/Thurston/Kitsap/Jefferson/Mason/Grays Harbor/Clallam counties. Monitored 7am-5 pm Mon-Fri. Call 911 to report road hazards.,official wsdot account pierce thurston kitsap jefferson mason gray harbor clallam counties monitor mon fri report road hazard,WA,West,"['official', 'wsdot', 'account', 'pierce', 'thurston', 'kitsap', 'jefferson', 'mason', 'gray', 'harbor', 'clallam', 'counties', 'monitor', 'mon', 'fri', 'report', 'road', 'hazard']",official wsdot account pierce thurston kitsap jefferson mason gray harbor clallam counties monitor mon fri report road hazard,50,punkrock
443804101.0,"Just a little left of Far Left🌊 #Resistance
#EnvironmentProtector
Russian Collusion is TREASON
#LockThemAllTheHellUp   #FBR",little leave far leave russian collusion treason,NJ,Northeast,"['leave', 'far', 'leave', 'russian', 'collusion', 'treason']",leave far leave russian collusion treason,13,songwriter
3946.0,Reluctant Poet Laureate of the Mos Eisley Cantina. Newly-minted Etsy Bitch. Author of some chapbooks. On staff @CottonXenomorph & @PorkbellyPress. she/her.,reluctant poet laureate mos eisley cantina newly mint etsy bitch author chapbooks staff,TX,Southwest,"['reluctant', 'poet', 'laureate', 'mos', 'eisley', 'cantina', 'newly', 'mint', 'etsy', 'bitch', 'author', 'chapbooks', 'staff']",reluctant poet laureate mos eisley cantina newly mint etsy bitch author chapbooks staff,42,newage
473523021.0,"2650 Pacific Park Drive, Whittier CA   

Facebook: @watchsnowglobe  Instagram: @watchsnowglobe
YouTube: Snowglobe Perspective   Like and review us on Yelp!",pacific park drive whittier facebook instagram youtube snowglobe perspective like review yelp,CA,West,"['pacific', 'whittier', 'facebook', 'instagram', 'youtube', 'snowglobe', 'perspective', 'like', 'review', 'yelp']",pacific whittier facebook instagram youtube snowglobe perspective like review yelp,4,happy
8.34e+17,"Chairman & CEO Ault & Company, Inc, Private Holding Company, Executive Chairman & Founder BitNile $NILE Chairman $ADRT Founder of Alzamend Neuro, Inc. $ALZN",chairman ceo ault company private hold company executive chairman founder bitnile nile chairman adrt founder alzamend neuro alzn,NV,West,"['chairman', 'ceo', 'ault', 'company', 'private', 'company', 'executive', 'chairman', 'founder', 'bitnile', 'nile', 'chairman', 'adrt', 'founder', 'alzamend', 'neuro', 'alzn']",chairman ceo ault company private company executive chairman founder bitnile nile chairman adrt founder alzamend neuro alzn,18,country
17135257.0,"Criminal Defense Attorney, Travel Junkie, Who Dat Nation Member, dog lover, AKA Sorority, Life Member, Spr. 83. #KHive",criminal defense attorney travel junkie dat nation member dog lover aka sorority life member spr,TX,Southwest,"['criminal', 'defense', 'attorney', 'travel', 'junkie', 'dat', 'nation', 'dog', 'lover', 'sorority', 'life', 'spr']",criminal defense attorney travel junkie dat nation dog lover sorority life spr,17,jrock
87343238.0,"Retired U.S. Navy Journalist, DAV, IAVA, gamer, @Yankees, husband, dad, and papa to a spoiled dog and four rotten cats.",retire navy journalist dav iava gamer husband dad papa spoil dog rotten cat,NY,Northeast,"['retire', 'navy', 'journalist', 'dav', 'iava', 'gamer', 'husband', 'dad', 'papa', 'spoil', 'dog', 'rotten', 'cat']",retire navy journalist dav iava gamer husband dad papa spoil dog rotten cat,31,romance
17862167.0,"He/Him. Living the best lives that aren't real, except when I'm DM-ing which is always",live best live aren real ing,WA,West,"['live', 'best', 'live', 'aren', 'real', 'ing']",live best live aren real ing,26,honkytonk
3347936591.0,"Tarot reader in Chicago! Performer (Loki Deadman with @RaksGeek), Drag Lover, Cartoon and Comic Book fan. Bisexual and gender fluid. He/She/They.",tarot reader chicago performer loki deadman drag lover cartoon comic book fan bisexual gender fluid,IL,Midwest,"['tarot', 'reader', 'chicago', 'performer', 'loki', 'deadman', 'drag', 'lover', 'cartoon', 'comic', 'book', 'fan', 'bisexual', 'gender', 'fluid']",tarot reader chicago performer loki deadman drag lover cartoon comic book fan bisexual gender fluid,50,punkrock
34936291.0,"Syndication of National Weather Service Office Northern Indiana, IN. Unmonitored, contact @akrherz who developed this.",syndication national weather service office northern indiana unmonitored contact develop,IN,Midwest,"['national', 'weather', 'service', 'office', 'northern', 'indiana', 'unmonitored', 'contact', 'develop']",national weather service office northern indiana unmonitored contact develop,16,anime
40675644.0,"BATTLE RAP MEDIA MOGUL , Hip-Hop Historian, 1980's and 1990's Underground Mix tape King/ turntablist (Dj SuperGod/ Lightskin Yu) of New jersey and Philly.",battle rap media mogul hip hop historian underground mix tape king turntablist supergod lightskin new jersey philly,GA,South,"['battle', 'rap', 'media', 'mogul', 'hop', 'historian', 'underground', 'mix', 'tape', 'king', 'turntablist', 'supergod', 'lightskin', 'new', 'jersey', 'philly']",battle rap media mogul hop historian underground mix tape king turntablist supergod lightskin new jersey philly,51,country
1.06e+18,I am a 1951 Bowman baseball set builder : Brady🐃 Edelman supercollector : Head of @flippincardshow : Hobbying for social aspect via card show tours on YouTube,bowman baseball set builder brady edelman supercollector head hobbying social aspect card tour youtube,MA,Northeast,"['bowman', 'baseball', 'builder', 'edelman', 'supercollector', 'hobbying', 'social', 'aspect', 'tour', 'youtube']",bowman baseball builder edelman supercollector hobbying social aspect tour youtube,35,party
1.21e+18,"420, Anime, Video Games,,,,If You Fwt hmu...
also ima TrueUniicorn 🥴🙌 Cashapp: $Sukiiyomii
Instagram Noonie_theuniicorn_batiste
Fb Jayy'den Sukiiyomii Batiste",anime video game fwt hmu ima trueuniicorn cashapp sukiiyomii instagram noonie theuniicorn batiste jayy den sukiiyomii batiste,LA,South,"['anime', 'video', 'game', 'fwt', 'hmu', 'ima', 'trueuniicorn', 'cashapp', 'sukiiyomii', 'instagram', 'noonie', 'theuniicorn', 'batiste', 'jayy', 'den', 'sukiiyomii', 'batiste']",anime video game fwt hmu ima trueuniicorn cashapp sukiiyomii instagram noonie theuniicorn batiste jayy den sukiiyomii batiste,4,happy
22599767.0,"Satirist.
An ordinary man simply helping the world to use its teeth to count its tongue.",satirist ordinary man simply help world use teeth count tongue,NY,Northeast,"['satirist', 'ordinary', 'man', 'simply', 'help', 'world', 'teeth', 'count', 'tongue']",satirist ordinary man simply help world teeth count tongue,36,rockabilly
1452668023.0,"Le Bon Travel & Culture focuses on cultural tourism: opera, theater, art, books, music, movies, food and wine.",bon travel culture focus cultural tourism opera theater art book music movies food wine,IL,Midwest,"['bon', 'travel', 'culture', 'focus', 'cultural', 'tourism', 'opera', 'theater', 'art', 'book', 'music', 'movies', 'food', 'wine']",bon travel culture focus cultural tourism opera theater art book music movies food wine,7,edm
1.04e+18,Married/Recovered/Disabled/Retired/American USW UNITED STEELWORKER. UNION WELDER,marry recover disable retire american usw unite steelworker union welder,UT,West,"['marry', 'recover', 'disable', 'retire', 'american', 'usw', 'unite', 'steelworker', 'union', 'welder']",marry recover disable retire american usw unite steelworker union welder,8,goth
160437059.0,"Fanfiction reader and writer, bookworm, tv fanatic....",fanfiction reader writer bookworm fanatic,AR,South,"['fanfiction', 'reader', 'writer', 'bookworm', 'fanatic']",fanfiction reader writer bookworm fanatic,50,punkrock
