Track ID,Track Name,Artist Name,Album,Release Date,Popularity,Genre
3IOQZRcEkplCXg6LofKqE9,Iron Man - 2012 - Remaster,Black Sabbath,Paranoid (Remaster),1970-09-18,67,rock
1eNrlXlW7Cj1QB1YUcZmpb,Campus,Vampire Weekend,Vampire Weekend,2008-01-29,67,rock
1qOU8KzFifXE9YrgjVwYvc,Here I Go Again - 2018 Remaster,Whitesnake,Whitesnake (2018 Remaster),1987-04-07,66,rock
3Pu3IChaAoa5EjgUBv5F6x,Ballroom Blitz,Sweet,Desolation Boulevard,1974-11,67,rock
4igIYHF3B5VBxEafHauVo3,Fat Bottomed Girls - Remastered 2011,Queen,Jazz (Deluxe Remastered Version),1978-11-10,67,rock
2XwcKJW9Q0gaDIZzg0dKQt,Advice,Alex G,Trick,2012-11-05,67,rock
7cz70nyRXlCJOE85whEkgU,Flagpole Sitta,Harvey Danger,Where Have All The Merrymakers Gone?,1997-01-01,67,rock
4yqtwO7MQIIXqoiRBPHAgR,Money for Nothing,Dire Straits,Brothers in Arms,1985-05-13,66,rock
56SkdBKyR2zOkjk6wVFI9s,Possum Kingdom,Toadies,Rubberneck,1994-01-01,67,rock
7qCZgvV98j6RjUULW1s1it,Inside Out,Spoon,They Want My Soul,2014-08-05,66,rock
0vAb3U3NJhiuib2B7sJdeJ,Money,The Drums,Portamento,2011-09-06,66,rock
7wpYSigAhQeZp3cdsMQ3Af,Glycerine,Bush,Sixteen Stone (Remastered),2014-10-14,67,rock
5jiYx70OBzEI99jx1Gn3FN,Sober Up (feat. Rivers Cuomo),AJR,The Click,2017-06-09,67,rock
5RoIXwyTCdyUjpMMkk4uPd,Sweet Disposition,The Temper Trap,Conditions,2009-03-24,66,rock
6NvRxjfYkkT2SpirAlmsjH,No One Knows,Queens of the Stone Age,Songs For The Deaf,2002,67,rock
5eB7w8UZJKjL5XmnC6Pctg,Lying Is the Most Fun a Girl Can Have Without Taking Her Clothes Off,Panic! At The Disco,A Fever You Can't Sweat Out,2005-09-27,67,rock
0xMEF2WiqKWTIG7Krjungw,The Distance,CAKE,Fashion Nugget,1996-09-17,67,rock
2rd9ETlulTbz6BYZcdvIE1,War Pigs / Luke's Wall - 2012 - Remaster,Black Sabbath,Paranoid (Remaster),1970-09-18,66,rock
74KI6d8jEM2zwOAo3luayU,Shimmer,Fuel,Sunburn,1997,65,rock
3e2KBwxibC1rq4bA5TNKW2,Psycho,Puddle Of Mudd,Famous,2007-01-01,67,rock
6ImmlZj8ysK2jDnqqbKp60,"Hello Mary Lou, Goodbye Heart - Remastered",Ricky Nelson,Rick Is 21,1961-01-01,61,rock-n-roll
3uwIoa2emQILz6BmH6MtiW,"Return to Sender - From ""Girls! Girls! Girls!""",Elvis Presley,Girls! Girls! Girls!,1962-11-12,61,rock-n-roll
2Qhvi6R73Zj3cpzRYzcAww,Honey,Bobby Goldsboro,Honey,1968-01-01,62,rock-n-roll
4LcrHUkRmXG3c0YD5VYutn,At The Hop,Danny & The Juniors,Rockin' With Danny And The Juniors (Expanded Edition),1983-01-01,58,rock-n-roll
5XeUMqS6mpTEspPgd5TLtg,Dream Lover,Bobby Darin,Sing & Swing with Bobby Darin,2007-10-30,52,rock-n-roll
1XunTmhOcj3xwh4b8P3isX,It's Now or Never,Elvis Presley,Elvis 30 #1 Hits,2002-09-24,61,rock-n-roll
1Gv8dvKmkHVaB1edYvW0Fr,Puppy Love - Remix,Paul Anka,Put Your Head On My Shoulder: The Very Best Of Paul Anka,2000-10-03,56,rock-n-roll
2STy18bfCVP8v6aOu2CliZ,You Belong To Me,Patsy Cline,Sentimentally Yours,1962,55,rock-n-roll
6tuLsR31HkZKWcqXI98ra0,Herida De Amor,Yndio,Exitos Eternos,2005-01-01,53,rock-n-roll
1Y5TJoFFtndzYI53AipOdk,Blue Christmas,Elvis Presley,Christmas Hits,2019-12-13,59,rock-n-roll
5kA88W2SwVZiPb9rEwnQj6,Puppy Love,Paul Anka,"Paul Anka Sings His Big Ten, Vol. 2",1992-01-17,51,rock-n-roll
391TUcoPonqYykPkSZ5Z9U,Save the Last Dance for Me,The Drifters,Save the Last Dance for Me,2005-02-08,61,rock-n-roll
7JXjtgYNxYh4XnKx7C0eb7,Never Do a Tango with an Eskimo,Alma Cogan,The Best Of The EMI Years,1991,64,rock-n-roll
5UvR3VWxfVVKMgGrD3XZVj,Dream Lover,Dion,Runaround Sue,1961,51,rock-n-roll
0xERMvJD8djz1ZBjPSRLvM,Sea of Heartbreak,Don Gibson,RCA Country Legends: Don Gibson,2001-05-15,55,rock-n-roll
6wO13Xb3EdHUNixFOEJ0KV,Whole Lot of Shakin' Going On,Jerry Lee Lewis,The Essential Jerry Lee Lewis [The Sun Sessions],2013-05-10,57,rock-n-roll
7B2pUwzvlbNG9D855r9ugf,"Walk, Don't Run - Stereo",The Ventures,Walk Don't Run,1960-01-01,55,rock-n-roll
2Bs1Lw9LX8hBm70t1iGdlh,He's So Fine - Remastered 2000,The Chiffons,The Chiffons Absolutely The Best!,2004-10-02,56,rock-n-roll
2Aq3BiLhITGHe6YSzkzOvi,True Love Ways,Buddy Holly,The Definitive Collection,2006-04-18,60,rock-n-roll
5d6ZRqgbz26Sg4bk1oifQw,Blue Suede Shoes,Carl Perkins,The Dance Album,1957-01-01,58,rock-n-roll
5z2Gef9D3UgRquZXe7UUW4,"Shake, Rattle And Roll",Bill Haley & His Comets,Rock Around The Clock,1955-12-19,58,rock-n-roll
1oXq63OUf43LDnNPVtfvX8,I'm A Man,The Spencer Davis Group,The Best Of Spencer Davis Group,1989-01-01,51,rock-n-roll
2s4B4fUlVIkE4ELgoupjXL,There Goes My Baby,The Drifters,All-Time Greatest Hits & More 1959-1965,1988-11-15,53,rock-n-roll
2KQM3kDM0zMBC9iynePBbS,Stand By Me,Ben E. King,Stand By Me,2016-11-25,61,rock-n-roll
2qaGMK8nz9N3jTKT0vVIbB,Little Bitty Pretty One,Thurston Harris,The Aladdin Records Story,2011-05-24,49,rock-n-roll
51lstyLwzTXYS1Ce1HRl89,Santa Bring My Baby Back (To Me),Elvis Presley,The Classic Christmas Album,2012-10-15,50,rockabilly
67hwwxmDrx5UYmGRSm7bHw,Oh Boy!,Buddy Holly & The Crickets,"The ""Chirping"" Crickets",1957-11-27,53,rockabilly
6oM4ryXpuZmbFfBv2sEe7v,Sealed With A Kiss,Brian Hyland,Chronology,1993-01-01,57,rockabilly
7qoaMWT3eRCKG1RN6dVuOY,Stagger Lee,Lloyd Price,The Exciting Lloyd Price,1959-01-01,53,rockabilly
0sLeL8h8khqsUn3fjKPUZa,Back In Baby's Arms - Single Version,Patsy Cline,The Patsy Cline Story,1963-06-10,49,rockabilly
2t1rFVhlcummHG9ZG4JeNZ,Parade Of The Wooden Soldiers,The Crystals,A Christmas Gift For You From Phil Spector,1963,52,rockabilly
4z13Ctt9fPjVdAKzn2ER5c,The First Noel - with The Royal Philharmonic Orchestra,Elvis Presley,Christmas with Elvis and the Royal Philharmonic Orchestra (Deluxe),2017-11-24,50,rockabilly
6VqCe4PcokSekHPJQaDx0B,Blue Moon - Take 9/M,Elvis Presley,Elvis Presley,1956-03-23,54,rockabilly
1hXf5MvFbwVFv2z5W91Bmb,Blue Christmas - with The Royal Philharmonic Orchestra,Elvis Presley,Christmas with Elvis and the Royal Philharmonic Orchestra (Deluxe),2017-11-24,59,rockabilly
2cdzutoqFK6sfW6exi7oXh,Return to Sender,Elvis Presley,Elvis 30 #1 Hits,2002-09-24,57,rockabilly
05eNEozACh10Rn0ewFnH8Y,"See You Later, Alligator",Bill Haley & His Comets,Rockin' The Joint,1959-01-05,57,rockabilly
4HN7R0zJTwLpK5f5xpGMbV,Right Behind You Baby,Ray Smith,"Sun Records - 60 Years, 60 Singles Box Set",2012-07-31,49,rockabilly
1EQZfbm4WNEaiw2vtZB8lR,Walkin' After Midnight,Patsy Cline,Showcase,1961-11-27,48,rockabilly
7eWiGxQIXmUkgfsPHfO2nK,Santa Claus Is Coming to Town,The Crystals,Vintage Fireside Collection,2020-02-28,59,rockabilly
1bfuN6xnKqbF4etWTpHq7p,Bales Of Cocaine,The Reverend Horton Heat,The Full Custom Gospel Sounds Of . . .,1993-04-20,47,rockabilly
3O7LsGUjvPd0fLgiP8dPme,Twinkle (Little Christmas Lights),JD McPherson,Twinkle (Little Christmas Lights),2012-01-01,49,rockabilly
19HL1TNtKXAP6l2rT8hFL6,All I Want For Christmas Is My Two Front Teeth,The Platters,Christmas With The Platters,1963,52,rockabilly
73m8WuJlhzVusTVzJCGaDZ,Fever,Elvis Presley,Elvis Is Back,1960-04-08,58,rockabilly
6SR2ibrN4CQ137fRi7PjqY,Silver Bells,Elvis Presley,Elvis Sings the Wonderful World of Christmas,1971-10-20,49,rockabilly
0gaZi6J3Pk7FG7GNMHsK5o,Bridge Over Troubled Water,Elvis Presley,That's the Way It Is,1970-11-01,57,rockabilly
7LSGjWtza5Y8itm6Cpbj1s,Love Me Tender,Elvis Presley,The Essential Elvis Presley,2007,50,rockabilly
4qbLOU1T7xgTH87eUSkvJ1,(Marie's The Name) His Latest Flame,Elvis Presley,Elvis 30 #1 Hits,2002-09-24,57,rockabilly
5ZHOiRqKOzgFMfMAu8cwzp,(You're My) Soul And Inspiration,The Righteous Brothers,The Very Best Of The Righteous Brothers - Unchained Melody,1990,49,rockabilly
0CAzT38ct3vgDW3p6yIzUe,To Be Loved,Jackie Wilson,He's So Fine,1958,53,rockabilly
0GvhHQbWSnGltjl0je61dI,Mystery Train,Elvis Presley,For LP Fans Only,1959-01-23,54,rockabilly
5qOx7JZFRXGHOICl2ekuQf,Мы в трамвайчике плывём,Sergey Nikitin,Юнна Мориц: Сто фантазий,1976-01-01,10,romance
2piVj4VzmXJelXlGWQ8ozG,Сон,Sergey Nikitin,Юнна Мориц: Сто фантазий,1976-01-01,11,romance
6YXbeMDkN4pbnU7IME67T1,Всадники,Sergey Nikitin,Юнна Мориц: Сто фантазий,1976-01-01,10,romance
1Ezy5izKd6RSflLuUCjFTz,Wenn ich einmal reich wär,Ivan Rebroff,Erinnerungen an seine großen Erfolg,2018-08-10,23,romance
4IHOj2rlSMPCRfdUtbu9Ky,Tschorny woron,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),2010-07-12,18,romance
0sFiOIyLGFmIHeiaSBtxF9,Вальс о вальсе,Klavdiya Shulzhenko,Песни. Романсы. Вальсы. Праздничный концерт,2021-12-07,0,romance
4IIwDFVOcxiqG9eIuGhiqF,Mitschza Troika,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),2010-07-12,16,romance
0eFh7PYE925sRpvjW2kQcJ,И на Марсе будут яблони цвести,Vladimir Troshin,4 ноября (День народного единства),2014,6,romance
7pGLNHEf6uYcIExzrUsRxh,Ach Natascha,Ivan Rebroff,Ah ! Si j'étais riche...,2011,19,romance
1pcEOUqfeSzKfshLwyXrda,Staraja plastinka,Vladimir Troshin,Velikie ispolniteli Rossii XX veka: Vladimir Troshin,2005-01-01,17,romance
26WUsY1Sbb3CtbuLKBO1ni,Коробушка,Zhenya Shevchenko,Дорогой длинною,2002-03-17,12,romance
6AUlLtGSxLdxtzqdh7Efb6,Moscow Nights,Ivan Rebroff,Ivan Rebroff Sings Folk Songs from Old Russia,1968-01-15,18,romance
4YuzJpVYs3zc6aMugBLQNn,"Бьют свинцовые ливни - Из к/ф ""Неуловимые мстители""",Vladimir Troshin,Песни из военных кинофильмов,2017-11-10,19,romance
19OGiH6XKPY08VxJLBNAcf,Синий платочек,Klavdiya Shulzhenko,Юрий Силантьев: Памяти маэстро,2010-01-01,13,romance
5SeW8iKBQRTOOmdqRtUBmI,Катюша,Lidia Ruslanova,Любимые фронтовые песни,2004-01-01,11,romance
4l6yQgB881D0QdPINMTXtc,Тумбалалайка,Gruppa Express,Еврейские песни,2020-03-16,11,romance
7hVfHx6EnGhIwan7ZkqDcq,"Скажите, почему",Vladimir Troshin,Подмосковные вечера (Имена на все времена),2014-08-24,12,romance
4CRNcTXgIdFl9Fxef5TTZz,Kalinka Malinka,Ivan Rebroff,Erinnerungen an seine großen Erfolg,2018-08-10,19,romance
630ukwVMazXvFHIbOanpiM,Встречи,Klavdiya Shulzhenko,Клавдия Шульженко. 20 лучших песен,2001-06-08,12,romance
5BjLrtI4u8dJFSeUXroYe5,Légende des douze voleurs,Ivan Rebroff,Best of Ivan Rebroff (18 Hits),2010-07-12,18,romance
0mOlrbRPLlNq6S3p7UAOt0,Ne speshi,Maya Kristalinskaya,Velikie ispolniteli Rossii XX veka: Mayja Kristalinskaja,2001-01-01,11,romance
0hy446MylSbxGalTAECN04,Techjot Volga,Lyudmila Zykina,Velikie ispolniteli Rossii XX veka: Ljudmila Zykina,2004-01-01,14,romance
3Lrs8WiwKtaFYpnAbUHEHO,По вечерам,Maya Kristalinskaya,Песни из кинофильмов (часть 1-я),2013-05-22,19,romance
6rdNylUKylXOlL5c49aMmD,Tonkaja rjabina,Lyudmila Zykina,Velikie ispolniteli Rossii XX veka: Ljudmila Zykina,2004-01-01,14,romance
0GopryUGU6uTdy8mCYwqHQ,Гроздья Рябины,Vika Tsyganova,Ангел Мой,1993,21,romance
6jaJfp0EPr7m2FubqfO9la,Keep You Safe,SHRK,Sad Hours,2018-04-29,65,sad
46T7puWlH8ptC6lx7bQ3TY,Let Me Die,Lil Happy Lil Sad,Let Me Die,2017-07-29,66,sad
30AnNG3dFbHLQuSbIVWEbF,DITTO,Aries,DITTO,2021-02-26,62,sad
5SIEkmm5ag43KD7CMKvh1E,tonight,JKER,tonight,2020-01-03,64,sad
00c6I4e1BL1vqbD97KIh50,Traveling Alone,Tom The Mail Man,Traveling Alone,2019-11-18,62,sad
2Y4ol1FiPdSPMwaEMJgXMN,hammer,"nothing,nowhere.",ruiner,2018-04-13,63,sad
5oRF3J9rBRWCNMTi0odITe,Voidwalker,iamjakehill,Voidwalker,2019-10-18,62,sad
1VFbHdNzYUJr0FsxoayP1N,Grape Soda,Rook1e,Grape Soda,2018-01-26,62,sad
0Ym4eG0q4UY7K3kWP3ZBcj,billie eilish,lilbubblegum,billie eilish,2021-04-09,62,sad
4PwkiQyE09iOcKameCkQAF,Love Curse,Moxas,Love Curse,2020-01-17,62,sad
2CHuu85IjdomB4wPkDwoZp,Endless Nightmare,Josh A,Chaos,2018-02-18,64,sad
4YryEvPbPX8FLHml5fRnsF,BOY IN BLUE,Yxngxr1,BOY IN BLUE,2020-08-23,64,sad
71wDmInTs45Pb2ggtLcc71,Cigarettes and Sex,prxz,Love Wounds,2017-10-21,65,sad
1S9nEzVGgS8QkOC1sWYvHx,WHEN THE LIGHTS GO OUT,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2021-11-12,62,sad
6u4pADuJ055iYJMi38E2I4,Virgins Club,MC Virgins,Virgins Club,2020-09-25,61,sad
3xmsmrufmGULmdWToT78jD,Beach Ballin' (feat. blackbear),Yung Pinch,Back 2 The Beach,2020-01-17,64,sad
3H2XRBhgSShmlFL7xYTIkC,Psycho! (Remix) (feat. Trippie Redd),MASN,How To Kill A Rockstar,2020-08-21,62,sad
1CIxzzS0nVJNfk5wuN2MjM,Reckless,Lund,Reckless,2021-02-19,62,sad
3h0xzCrYEVVFhhycY7jGBs,SAYONARA,Aries,WELCOME HOME,2019-04-18,62,sad
7pkpdj7AWQjujxxe38WF8f,KIDS ON MOLLY,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2021-11-12,62,sad
7l5B1ilLEOxqp9V2LZyKIg,Exhausted,Lxst,Lost,2020-01-24,64,sad
1olz3HctPa2yXmSniaCNLN,Waiting for You,Verzache,D97,2017-06-16,62,sad
6eO4tbz31Vgb45iXwOu3Dq,EASY,Aries,"BELIEVE IN ME, WHO BELIEVES IN YOU",2021-11-12,61,sad
5Unr6WoYvsnGYo3NazmkW4,Taking Over,Tom The Mail Man,Sometimes Sorry Isn't Enough,2021-04-16,63,sad
1THgcjvK1Z3F07FcJwLv5d,Lost,Chri$tian Gate$,Lost,2020-05-22,62,sad
0rBmvZ4ftXKpxsocjsbAun,Será Qué SÍ,Maelo Ruiz,En Tiempo De Amor,2003-10-27,64,salsa
7qhDd43Mw3H2dRvh6i6CYT,Se Esfuma Tu Amor - Salsa Version,Marc Anthony,Valio La Pena,2004-07-27,56,salsa
0lXxj5T6jeovmtd460qrFN,Toro Mata,Johnny Pacheco,Celia & Johnny,1974-01-01,52,salsa
4nB0lLsweZhCQQYIMnFjSB,El Ratón,Cheo Feliciano,Anthology,1992-12-31,56,salsa
1PD4tVf0GAIe3KX03ijHsN,Tú No Le Amas Le Temes,Luis Enrique,Coleccion de Oro,1988,56,salsa
7DKfdeKsm1RZczzJWK7jAY,El Amor Más Bonito,Tito Nieves,Oro Salsero,2003-01-01,44,salsa
0WHkrlooovZQ3hOiC81V2J,Llorarás,Oscar D'León,Latino! Greatest Hits - 53 Latin Top Hits (Original Versions!),2009-12-01,54,salsa
7zridhiD9txjjYAcDoC0qY,Hasta Aquí Te Fui Fiel,Eddie Santiago,30 Exitos Insuperables,2009-01-01,59,salsa
3ZmIxCahvjC07OaxCIoCsM,Azuquita Pa'l Cafe,El Gran Combo De Puerto Rico,25th Anniversary,1987,54,salsa
0cLjHVBsx3bmdK1nwTMNZw,Esa Mujer,Tony Vega,Uno Mismo,1991-01-01,44,salsa
3l0eBiSPfeLSNj6KzEdocf,Yo Traigo la Parranda,Víctor Manuelle,Navidad a Mi Estilo,2010,44,salsa
6Lr6DGoVF77bNdHsfiwfPZ,Dicen Que Soy,LA INDIA,Dicen Que Soy,1994-01-01,45,salsa
2CDRN63zTTYC4hnMgjOFCz,Mil Horas,La Sonora Dinamita,"Colección de Oro, Vol. 7",2015-07-01,46,salsa
7Bv9ARxfF0E38TDm8yW8mZ,La Noche,Joe Arroyo,Toque de Clase,1999-05-17,49,salsa
7nakvivmPlDEs8R4PPvcHK,Bomba De Navidad,Ismael Rivera,Feliz Navidad,1975-12-31,49,salsa
0r8RjrJjZ9U3OxZpGsn3v8,Amores como el nuestro (Salsa),Jerry Rivera,Un poquito de' to (Salsa - Merengue - Bachata & Reggaeton),2010-11-03,59,salsa
6GGv5bp9nsEQMYyguJfWyv,Timbalero,El Gran Combo De Puerto Rico,25th Anniversary,1987,54,salsa
4asxNfr9DG2f2g921Rl4PU,Viviendo,Marc Anthony,Libre,2001-11-20,53,salsa
2WOMIZnu99mzeMo13bZq8m,Cara de Niño,Jerry Rivera,Cara De Niño,1993-10-19,57,salsa
4LSLKExbKNdmMSmHz4KLRB,Vive Tu Vida Contento,Héctor Lavoe,Asalto Navideño: Vol. 1 & 2,1973-12-31,46,salsa
3x5fHAPN37XKRTqBLoiVGN,Por Retenerte,Alberto Barros,Tributo a La Salsa Colombiana,2014-02-01,63,salsa
7JXThmie7TTZfnGpD6hOJG,Nunca Voy A Olvidarte,LA INDIA,Dicen Que Soy,1994-01-01,46,salsa
2UpoA15YFW9ItA8BjXUOJg,Entre La Espada y La Pared,Nino Segarra,Vida,2009-12-08,59,salsa
43eajaKyhaOeptEKAQFn1O,No Me Conoces,Marc Anthony,Desde Un Principio / From The Beginning,2006-01-01,49,salsa
2i8otid5VKKnEaseBVO1vq,Deseándote,Frankie Ruiz,Oro Salsero,1994-01-01,61,salsa
0lskTzcFFTmCCgLKRpGJdQ,Me Apaixonei Pela Pessoa Errada,Exaltasamba,Cartão Postal,1998-01-01,62,samba
5762VMaddJWaA7roBLDCIu,Documento,Paulinho Da Viola,Samba & Pagode,2021-12-10,0,samba
2dhV6VPKdqNg85vgv16xjo,Cheiro De Amor,Maria Bethânia,Mel,1979-01-01,59,samba
52V2BPdhlhFrUZF7AOrQP9,As Canções Que Você Fez Pra Mim,Maria Bethânia,As Canções Que Você Fez Pra Mim,1993-01-01,60,samba
7CjSjWTdVPD0ov82Qz55Xb,Aquele Abraço,Gilberto Gil,Gilberto Gil (1969),1969-01-01,55,samba
40ejYprsOG1G7RwuOcRyxo,Meu Lugar,Arlindo Cruz,Mtv Ao Vivo Arlindo Cruz - Cd 1,2009-04-18,62,samba
7mkvi46DO25BAkcD9OWrpz,Foi Um Rio Que Passou Em Minha Vida,Paulinho Da Viola,Eu Sou O Samba,2005,52,samba
09fMrVtgABLxRRuZ2Obx51,O Homem Da Gravata Florida,Jorge Ben Jor,A Tabua De Esmeralda,1974-01-01,47,samba
1cKieOitNWqzxDdOboOzHy,Pennies From Heaven,Stan Getz,Stan Getz And The Oscar Peterson Trio,1957-01-01,39,samba
6HJgN2v2HiPNstNnHrVtK8,Ive Brussell (feat. Caetano Veloso),Jorge Ben Jor,Salve Simpatia,1979,52,samba
3zcBNmJH6ToRCI0WNEIuES,Esperando na janela,Gilberto Gil,"As canções de eu, tu, eles",2000-01-01,60,samba
7qvL8BbYdxvhOinapMiEeF,Poema,Ney Matogrosso,Olhos De Farol,1999,64,samba
1cQy1XqG7u0sJFzkbJbVUH,Pot Pourri: Eu e Meu Amor/ Lamento No Morro,Quarteto Jobim-Morelenbaum,Quarteto Jobim Morelenbaum,1999,44,samba
1AeZGZtgWxgd5ye9h7rzWx,O Show Tem Que Continuar,Grupo Fundo De Quintal,Simplicidade,2000-09-29,62,samba
0WdiW7zP35hfIAw6jKxwIS,Tis Autumn,Stan Getz,Stan Getz Plays (Clef Records LPR),1952-01-01,37,samba
6UBrFOga9gz2xo39oEb4oQ,Agora ou Nunca Mais,Ana Mazzotti,Ninguém Vai Me Segurar,1974-09-13,40,samba
6nQKmqPnDWcq2WhwFqPWSe,O Grande Amor,Stan Getz,Getz / Gilberto,1964-03-01,39,samba
5GBa8ib7raAkOKjwbMKPZJ,Quando A Chuva Passar,Ivete Sangalo,As Super Novas,2005-01-01,62,samba
7pHyUiln9FoECzHK6bAFYl,Beleza Rara,Banda Eva,Beleza Rara,1996-01-01,60,samba
2Ci1wKycW15sG9tYFadSqa,Outra Vez,Elizeth Cardoso,"The Music of Brazil / Elizeth Cardoso, Vol. 1 / Recordings 1955 - 1957",2009-07-17,41,samba
2yWmBpgvwr8G5W71mTVwDt,Bossa Nova Cha Cha,Luiz Bonfá,Composer Of Black Orpheus Plays And Sings Bossa Nova,2008-01-01,37,samba
6j7u5clB8uvIjV1YTr5vIO,Ela Partiu,Tim Maia,World Psychedelic Classics 4: Nobody Can Live Forever: The Existential Soul of Tim Maia,2012-10-02,37,samba
7MofMXf08ByS7FGDW5Nuwx,Barato Total,Gal Costa,Cantar,1974-01-01,50,samba
3sOGcOmW3CH7xiOWgPnXmY,Hó Bá Lá Lá,João Gilberto,Chega de Saudade (Remastered Edition),2021-02-14,33,samba
457QPJiHqn3qo9RWEwh2XO,Manha De Carnival (Morning Of Carnival),Stan Getz,The Girl From Ipanema - The Bossa Nova Years,1989-01-01,40,samba
5jHK7ElcHHjJGgFv8SVISa,Dá nada não (Ao Vivo) - Live,Thiago Brava,Sertanejo Universitário,2021-12-10,0,sertanejo
2DAGCHu5aoo2FOjmtU9ojo,50 Reais,Naiara Azevedo,50 Reais,2016-04-28,66,sertanejo
2tt8ozABWo0kdra9hUPxpc,Cadê eu (Ao Vivo) - Live,Thiago Brava,Sertanejo Universitário,2021-12-10,0,sertanejo
48m5UXwNTD7cddHC6xRiFk,De Garrafa A Pior - Ao Vivo,Henrique & Juliano,Manifesto Musical (Ao Vivo / Vol. 1),2021-12-10,65,sertanejo
1Tditr5KyzStSK3GiO6Xlj,Maus Bocados,Cristiano Araújo,Continua,2013-09-23,66,sertanejo
5yH8pYxNckOU1cxfPsMIaz,Agora é Tudo Meu,DENNIS,Agora é Tudo Meu,2018-12-07,64,sertanejo
1TyxXIXVVpHwhKaF73z8nw,Rasteira - Ao Vivo,Henrique & Juliano,Manifesto Musical (Ao Vivo / Vol. 1),2021-12-10,62,sertanejo
2CW04trIoYMbroZWDzPAjs,Medo Bobo - Ao Vivo,Maiara & Maraisa,Ao Vivo Em Goiânia,2016-03-04,67,sertanejo
3u9W1EEjkOeWyyNydtGHbk,Cuando Acaba el Placer (Depois do Prazer),Só Pra Contrariar,So Pra Contrariar 1998,1980-01-04,56,sertanejo
1m4beBDqxCVOdJFvXL7DEg,Pássaro De Fogo,Paula Fernandes,Pássaro De Fogo,2009,65,sertanejo
53qQpOPohyrFpTAKsNUcey,Acabou,João Paulo & Daniel,Chama no Sertanejo,2021-12-10,0,sertanejo
2qsGTEYgjfagWf3W5XBdvH,Briga,João Paulo & Daniel,Sertanejo Romântico,2021-12-10,0,sertanejo
0KnFihNusqIKBJBbFPFPI9,Você virou mania,João Paulo & Daniel,Sertanejo Romântico,2021-12-10,0,sertanejo
371Up3WP7OqJNFPf0BiyUe,Largado Às Traças - Ao Vivo,Zé Neto & Cristiano,Esquece o Mundo Lá Fora (Ao Vivo) - Deluxe,2018-07-13,67,sertanejo
1nqaSoiLuqevDes4S18sO7,Milu,Gusttavo Lima,Milu,2019-06-27,63,sertanejo
5wn7dRsPFOd236GySyJqLx,Sinônimos,Chitãozinho & Xororó,Aqui O Sistema É Bruto,2004-01-01,67,sertanejo
6Fnr0U5Ycy7FyKVP6HPviL,Chuva de amor,Teodoro & Sampaio,Chama no Sertanejo,2021-12-10,0,sertanejo
1xyVMQx51Kab6eLVtE6twx,Cobaia,Lauana Prado,Lauana Prado,2018-06-08,66,sertanejo
258db74PFBueylrjM6ccvN,Gaiola - Ao Vivo,Henrique & Juliano,Manifesto Musical (Ao Vivo / Vol. 1),2021-12-10,59,sertanejo
130HVxaVe9EYcLJmuOR9Rw,Até A Próxima Vida - Ao Vivo,Henrique & Juliano,Manifesto Musical (Ao Vivo / Vol. 1),2021-12-10,59,sertanejo
6QwFUcPc5nhsqZuhXUYtV7,Tijolão - Ao Vivo,Jorge & Mateus,Tijolão (ao Vivo),2019-05-24,66,sertanejo
6wXYGqXCLtEHx4VDb2TPcM,Apelido Carinhoso,Gusttavo Lima,"Buteco do Gusttavo Lima, Vol. 2",2017-12-01,63,sertanejo
4aD18gS9Lbp9XMmXS4qu0J,Casa Amarela,Guilherme & Santiago,Casa Amarela,2016-11-23,65,sertanejo
3VH5tRHLqAHYrZiAF9HSyP,Inventor dos Amores - Ao Vivo,Gusttavo Lima,"Buteco in Boston, Vol. 2 (Ao Vivo)",2021-10-28,67,sertanejo
5eMmT4Ava5BGThju0AD8vQ,Cem Mil - Ao Vivo,Gusttavo Lima,O Embaixador (ao Vivo),2018-10-26,64,sertanejo
0jW4YGXcbUBsMjQa7aHuSf,It Only Takes a Taste,Drew Gehling,Waitress (Original Broadway Cast Recording),2016-06-03,54,show-tunes
54nheCglJ7KKy12Fr3QlKK,Something There - Remastered 2018,Angela Lansbury,Walt Disney Records The Legacy Collection: Beauty and the Beast,2018-02-09,53,show-tunes
78EMhiyAcalWWtnpk20Eoo,"Honor To Us All - From ""Mulan""/Soundtrack",Lea Salonga,Mulan,1998-01-01,53,show-tunes
322nU6eXT4j7dj5ytj73SX,When The Sun Goes Down,Leslie Grace,In The Heights (Original Motion Picture Soundtrack),2021-06-10,54,show-tunes
4GDSnxxtmIyVS4Twl7Y7UB,Being Alive,Stephen Sondheim,Company,2007-02-13,54,show-tunes
68oU2YXg4kwPpertTUFrC6,Why We Build the Wall,Patrick Page,Hadestown (Original Broadway Cast Recording),2019-07-26,52,show-tunes
28vQmDniNgrPdEWDzGPNwo,First Noel,Leslie Odom Jr.,Simply Christmas (Deluxe Edition),2017-10-27,52,show-tunes
2RDViFqPc2oQvHDxMBEgZm,Little Drummer Boy (feat. Mzansi Youth Choir),Leslie Odom Jr.,The Christmas Album,2020-11-06,51,show-tunes
4cyGUA2c0C6unSxfbCqMaO,Lifeboat,Elle McLemore,Heathers: The Musical (World Premiere Cast Recording),2014-06-10,53,show-tunes
